Aboraz Beach (7267,7766) (7213,7819) (7213,7765) (7320,7820) (7321,7725) (7159,7835) (7159,7781) (7159,7727) (7374,7779) (7375,7698) (7133,7899) (7105,7845) (7105,7791) (7105,7737) (7428,7752) (7429,7675) (7051,7820) (7482,7729) (7536,7711) | overflowToLeft=false
Ursolan (3589,2725) (3646,2728) (3570,2782) (3531,2722) (3664,2671) (3607,2668) (3551,2666) (3493,2664) (3474,2721) (3514,2779) (3457,2778) (3567,2608) (3510,2607) (3600,2838) (3627,2783) (3684,2780) (3675,2612) (3444,2622) (3410,2759) (3656,2840) | overflowToLeft=false
Valley of Kings (7834,4894) (7890,4968) (7828,4956) (7892,4905) (7955,4897) (7776,4885) (7765,4948) (8011,4910) (7948,4958) (7746,5006) (7805,5015) (7867,5027) (7930,5034) | overflowToLeft=false
Valley of Spears (636,4755) (746,4772) (691,4782) (691,4725) (580,4754) (611,4697) (637,4638) (692,4669) (747,4714) (748,4657) (803,4687) (802,4745) (806,4801) (691,4841) (634,4820) (564,4811) (693,4612) (748,4840) | overflowToLeft=false
Valley of the Watchers (2605,7565) (2548,7600) (2548,7541) (2604,7508) (2663,7508) (2662,7565) (2605,7623) (2661,7630) (2488,7504) (2486,7561) (2486,7622) (2546,7483) (2720,7503) (2718,7562) (2718,7642) | overflowToLeft=false
Valley of Trials (3163,4514) (3218,4497) (3221,4553) (3166,4569) (3108,4571) (3106,4516) (3214,4439) (3158,4457) (3102,4460) (3156,4400) (3100,4400) (3044,4410) (3277,4550) (3119,4627) (3175,4625) (3230,4608) | overflowToLeft=false
Valormok (3071,3357) (3106,3300) (3149,3243) (3153,3185) (3209,3171) (3138,3128) (3193,3114) (3117,3071) (3173,3057) (3229,3056) (3249,3114) (3285,3057) (3306,3113) (3265,3170) (3321,3170) (3206,3228) (3264,3226) (3320,3225) (3162,3299) (3129,3355) (3038,3419) (3096,3419) | overflowToLeft=false
Valors Rest (1764,6556) (1804,6498) (1746,6497) (1705,6558) (1819,6441) (1876,6455) (1878,6397) (1949,6385) (1936,6444) (1710,6617) (1778,6618) (1712,6679) (1775,6675) (1693,6742) (1756,6735) (1688,6800) (1748,6792) | overflowToLeft=false
Veiled 1 Sea Zone (200,1735) (146,1788) (146,1734) (253,1789) (200,1681) (254,1681) (254,1735) (144,1680) (199,1842) (145,1842) (92,1788) (92,1734) (307,1789) (278,1843) (91,1843) (198,1627) (252,1627) (306,1627) (308,1681) (308,1735) (90,1680) (90,1626) (144,1626) (209,1896) (155,1896) (38,1789) (38,1735) (101,1897) (47,1897) (37,1843) (198,1573) (252,1573) (362,1711) (362,1765) (36,1681) (135,1951) (81,1951) (27,1951) (54,2005) (0,2005) | overflowToLeft=false
Veiled 10 Sea Zone (181,2819) (127,2872) (127,2818) (234,2873) (181,2765) (235,2765) (235,2819) (125,2764) (180,2926) (126,2926) (73,2872) (73,2818) (288,2873) (288,2927) (234,2927) (72,2927) (179,2711) (233,2711) (287,2711) (289,2765) (289,2819) (71,2764) (71,2710) (125,2710) (180,2980) (126,2980) (19,2873) (19,2819) (342,2873) (342,2927) (72,2981) (18,2981) (18,2927) (179,2657) (233,2657) (343,2778) (17,2765) (17,2711) (108,2656) (396,2852) (396,2906) (450,2932) | overflowToLeft=false
Veiled 11 Sea Zone (666,2895) (612,2948) (612,2894) (719,2949) (666,2841) (720,2841) (720,2895) (610,2840) (665,3002) (611,3002) (558,2948) (558,2894) (773,2949) (773,3003) (719,3003) (664,2787) (718,2787) (774,2844) (556,2840) (556,2786) (610,2786) (617,3056) (827,2898) (827,2952) (827,3006) (664,2733) (502,2870) (502,2816) (610,2732) (881,2944) (881,2998) (935,2990) | overflowToLeft=false
Veiled 12 Sea Zone (256,3196) (202,3249) (202,3195) (309,3250) (256,3142) (310,3142) (310,3196) (200,3141) (255,3303) (201,3303) (148,3249) (148,3195) (363,3250) (363,3304) (309,3304) (147,3304) (254,3088) (308,3088) (362,3088) (364,3142) (364,3196) (146,3141) (146,3087) (200,3087) (416,3036) (255,3357) (201,3357) (94,3250) (94,3196) (417,3250) (417,3304) (411,3358) (357,3358) (147,3358) (93,3358) (93,3304) (254,3034) (308,3034) (362,3034) (418,3090) (418,3144) (92,3142) (92,3088) (470,3008) (40,3250) (40,3196) (39,3393) (39,3339) (472,3062) (472,3116) (472,3170) | overflowToLeft=false
Veiled 13 Sea Zone (240,3576) (186,3629) (186,3575) (293,3630) (240,3522) (294,3522) (294,3576) (184,3521) (239,3683) (185,3683) (132,3629) (132,3575) (347,3630) (347,3684) (293,3684) (131,3684) (238,3468) (292,3468) (346,3468) (348,3522) (348,3576) (130,3521) (130,3467) (184,3467) (400,3425) (78,3630) (78,3576) (401,3630) (401,3684) (155,3738) (101,3738) (77,3684) (402,3479) (402,3533) (76,3522) (76,3468) (47,3753) (24,3630) (24,3576) (455,3634) (455,3688) (23,3699) (22,3522) (22,3468) (509,3703) | overflowToLeft=false
Veiled 14 Sea Zone (313,3920) (259,3973) (259,3919) (366,3974) (313,3866) (367,3866) (367,3920) (257,3865) (312,4027) (258,4027) (205,3973) (205,3919) (420,3974) (420,4028) (366,4028) (204,4028) (311,3812) (365,3812) (419,3812) (421,3866) (421,3920) (203,3865) (203,3811) (257,3811) (473,3778) (151,3974) (151,3920) (474,3974) (474,4028) (150,4057) (475,3832) (475,3886) (149,3866) (149,3812) (97,4003) (97,3949) (528,3940) (528,3994) (528,4048) (96,4059) (529,3779) (529,3833) (95,3895) (95,3841) (43,4005) (43,3951) (582,3887) (582,3941) (582,3995) (582,4049) (42,4061) | overflowToLeft=false
Veiled 15 Sea Zone (306,4270) (252,4323) (252,4269) (359,4324) (306,4216) (360,4216) (360,4270) (250,4215) (305,4377) (251,4377) (198,4323) (198,4269) (413,4324) (413,4378) (359,4378) (197,4378) (304,4162) (358,4162) (412,4162) (414,4216) (414,4270) (196,4215) (196,4161) (250,4161) (466,4111) (305,4431) (251,4431) (144,4324) (144,4270) (467,4324) (467,4378) (467,4432) (413,4432) (359,4432) (197,4432) (143,4432) (143,4378) (468,4165) (468,4219) (142,4216) (142,4162) (90,4324) (90,4270) (521,4273) (521,4327) (521,4381) (89,4432) (89,4378) (522,4113) (522,4167) (88,4216) (88,4162) | overflowToLeft=false
Veiled 16 Sea Zone (194,4608) (140,4661) (140,4607) (247,4662) (194,4554) (248,4554) (248,4608) (138,4553) (193,4715) (139,4715) (86,4661) (86,4607) (301,4662) (301,4716) (247,4716) (85,4716) (192,4500) (246,4500) (300,4500) (302,4554) (302,4608) (84,4553) (84,4499) (138,4499) (354,4489) (32,4662) (32,4608) (355,4662) (31,4736) (356,4543) (356,4597) (30,4554) (30,4500) (408,4489) (410,4543) | overflowToLeft=false
Veiled 17 Sea Zone (160,4923) (106,4976) (106,4922) (213,4977) (160,4869) (214,4869) (214,4923) (104,4868) (159,5030) (105,5030) (52,4976) (52,4922) (267,4977) (267,5031) (213,5031) (51,5031) (158,4815) (212,4815) (266,4815) (268,4869) (268,4923) (50,4868) (50,4814) (104,4814) (320,4796) (322,4850) (322,4904) | overflowToLeft=false
Veiled 18 Sea Zone (162,5238) (108,5291) (108,5237) (215,5292) (162,5184) (216,5184) (216,5238) (106,5183) (161,5345) (107,5345) (54,5291) (54,5237) (269,5292) (269,5346) (215,5346) (53,5346) (160,5130) (214,5130) (268,5130) (270,5184) (270,5238) (52,5183) (52,5129) (106,5129) (0,5292) (0,5238) (323,5305) (323,5359) | overflowToLeft=false
Veiled 19 Sea Zone (169,5530) (115,5583) (115,5529) (222,5584) (169,5476) (223,5476) (223,5530) (113,5475) (168,5637) (114,5637) (61,5583) (61,5529) (276,5584) (276,5638) (222,5638) (60,5638) (167,5422) (221,5422) (275,5422) (277,5476) (277,5530) (59,5475) (59,5421) (113,5421) (7,5584) (7,5530) (330,5610) (330,5664) (6,5669) (5,5476) (5,5422) | overflowToLeft=false
Veiled 2 Sea Zone (558,1573) (504,1626) (504,1572) (611,1627) (558,1519) (612,1519) (612,1573) (502,1518) (557,1680) (503,1680) (450,1626) (450,1572) (665,1627) (665,1681) (611,1681) (449,1681) (556,1465) (610,1465) (666,1489) (666,1543) (448,1518) (448,1464) (502,1464) (557,1734) (503,1734) (396,1620) (719,1597) (719,1651) (676,1735) (622,1735) (556,1411) (720,1502) (394,1566) (394,1512) (394,1458) (448,1410) (502,1410) (568,1788) (514,1788) (634,1789) (774,1514) (340,1526) (340,1472) (484,1356) (538,1356) (580,1842) | overflowToLeft=false
Veiled 20 Sea Zone (82,5899) (28,5952) (28,5898) (135,5953) (82,5845) (136,5845) (136,5899) (26,5844) (81,6006) (27,6006) (80,5791) (134,5791) (188,5791) (0,5790) (242,5739) (116,6060) (62,6060) (8,6060) (54,5737) (108,5737) (162,5737) (0,5736) (96,6114) (42,6114) | overflowToLeft=false
Veiled 21 Sea Zone (62,6489) (8,6542) (8,6488) (115,6543) (62,6435) (6,6434) (61,6596) (7,6596) (123,6597) (60,6381) (0,6380) (69,6650) (15,6650) (133,6651) (54,6327) (0,6326) (79,6704) (25,6704) (148,6705) (54,6273) (0,6272) (68,6758) (54,6219) (0,6218) | overflowToLeft=false
Veiled 22 Sea Zone (142,6938) (88,6991) (88,6937) (195,6992) (142,6884) (196,6884) (196,6938) (86,6883) (141,7045) (87,7045) (34,6991) (34,6937) (249,6992) (227,7046) (33,7046) (140,6830) (194,6830) (250,6911) (32,6883) (32,6829) (86,6829) (118,7099) (303,6965) (64,7100) (10,7100) (357,6970) | overflowToLeft=false
Veiled 23 Sea Zone (209,7280) (155,7333) (155,7279) (262,7334) (209,7226) (263,7226) (263,7280) (153,7225) (208,7387) (154,7387) (101,7333) (101,7279) (316,7334) (316,7388) (262,7388) (100,7388) (207,7172) (261,7172) (315,7172) (317,7226) (317,7280) (99,7225) (137,7171) (155,7441) (47,7334) (47,7280) (370,7334) (370,7388) (101,7442) (47,7442) (46,7388) (252,7118) (306,7118) (360,7118) (45,7226) (355,7064) | overflowToLeft=false
Veiled 24 Sea Zone (203,7668) (149,7721) (149,7667) (256,7722) (203,7614) (257,7614) (257,7668) (147,7613) (202,7775) (148,7775) (95,7721) (95,7667) (310,7722) (310,7776) (256,7776) (94,7776) (201,7560) (255,7560) (309,7560) (311,7614) (311,7668) (93,7613) (93,7559) (147,7559) (363,7508) (202,7829) (148,7829) (41,7722) (41,7668) (364,7722) (94,7830) (40,7830) (40,7776) (201,7506) (255,7506) (309,7506) (365,7562) (365,7616) (39,7614) (39,7560) (103,7884) (49,7884) | overflowToLeft=false
Veiled 25 Sea Zone (234,8072) (180,8125) (180,8071) (287,8126) (234,8018) (288,8018) (288,8072) (178,8017) (233,8179) (179,8179) (126,8125) (126,8071) (341,8126) (341,8180) (287,8180) (125,8180) (232,7964) (286,7964) (340,7964) (342,8018) (342,8072) (124,8017) (124,7963) (178,7963) (394,7912) (233,8233) (179,8233) (72,8126) (72,8072) (395,8126) (125,8234) (71,8234) (71,8180) (232,7910) (286,7910) (340,7910) (396,7966) (396,8020) (70,8018) (394,7858) (199,8287) (18,8126) (18,8072) (449,8074) (145,8288) (91,8288) (37,8288) (17,8234) (17,8180) (334,7856) (450,8011) | overflowToLeft=false
Veiled 26 Sea Zone (504,8339) (450,8392) (450,8338) (557,8393) (504,8285) (558,8285) (558,8339) (448,8284) (396,8445) (396,8391) (611,8393) (502,8231) (612,8306) (394,8337) (394,8283) (448,8230) (342,8445) (342,8391) (665,8360) (502,8177) (340,8337) (288,8445) (288,8391) (286,8337) (234,8445) (234,8391) (180,8445) (180,8391) (126,8445) | overflowToLeft=false
Veiled 3 Sea Zone (1061,1648) (1007,1701) (1007,1647) (1114,1702) (1061,1594) (1115,1594) (1115,1648) (1005,1593) (1060,1755) (1006,1755) (953,1701) (953,1647) (1168,1702) (1168,1756) (1114,1756) (952,1756) (1059,1540) (1113,1540) (1167,1540) (1169,1594) (1169,1648) (951,1593) (951,1539) (1005,1539) (1221,1540) (899,1702) (899,1648) (1222,1702) (1222,1756) (898,1774) (1223,1594) (1223,1648) (897,1594) (897,1540) (1275,1540) (845,1720) (845,1666) (1276,1702) (1277,1594) (1277,1648) (843,1612) (1329,1538) (791,1763) (791,1709) | overflowToLeft=false
Veiled 4 Sea Zone (941,1939) (887,1992) (887,1938) (994,1993) (941,1885) (995,1885) (995,1939) (885,1884) (940,2046) (886,2046) (833,1992) (833,1938) (1048,1993) (1048,2047) (994,2047) (1049,1842) (1049,1896) (831,1884) (831,1830) (779,1998) (779,1944) (1102,1950) (1102,2004) (1102,2058) (1048,2101) (1103,1842) (1103,1896) (777,1890) (777,1836) (1113,2112) (725,1969) (1156,1950) (1157,1840) (1157,1894) (723,1915) (723,1861) (1211,1838) (669,1935) (669,1881) | overflowToLeft=false
Veiled 5 Sea Zone (431,2075) (377,2128) (377,2074) (484,2129) (431,2021) (485,2021) (485,2075) (375,2020) (430,2182) (376,2182) (323,2128) (323,2074) (538,2129) (538,2183) (484,2183) (322,2183) (429,1967) (483,1967) (537,1967) (539,2021) (539,2075) (321,2020) (321,1966) (375,1966) (430,2236) (376,2236) (269,2129) (269,2075) (592,2129) (534,2237) (322,2237) (429,1913) (483,1913) (593,1977) (593,2031) (267,2021) (267,1967) (317,1912) (371,1912) (480,2290) (426,2290) (646,2085) (372,2291) (425,1859) (647,2013) (213,2063) (213,2009) (429,2344) (701,2043) | overflowToLeft=false
Veiled 6 Sea Zone (136,2362) (82,2415) (82,2361) (189,2416) (136,2308) (190,2308) (190,2362) (80,2307) (135,2469) (81,2469) (28,2415) (28,2361) (243,2416) (243,2470) (189,2470) (27,2470) (134,2254) (188,2254) (244,2277) (244,2331) (26,2307) (26,2253) (80,2253) (135,2523) (81,2523) (297,2385) (297,2439) (203,2524) (27,2524) (134,2200) (188,2200) (0,2199) (54,2199) (101,2577) (47,2578) (108,2146) (162,2146) (0,2145) (54,2145) (108,2092) | overflowToLeft=false
Veiled 7 Sea Zone (940,2290) (886,2343) (886,2289) (993,2344) (940,2236) (994,2236) (994,2290) (884,2235) (939,2397) (885,2397) (832,2343) (832,2289) (1047,2344) (1047,2398) (993,2398) (938,2182) (992,2182) (1048,2199) (1048,2253) (830,2235) (830,2181) (884,2181) (939,2451) (778,2346) (778,2292) (1101,2307) (1101,2361) (1101,2415) (1047,2452) (993,2452) (1102,2221) (776,2238) (776,2184) (776,2130) (830,2127) (1118,2469) (724,2299) (1064,2506) (722,2245) (722,2191) (1127,2523) (668,2248) | overflowToLeft=false
Veiled 8 Sea Zone (537,2538) (483,2591) (483,2537) (590,2592) (537,2484) (591,2484) (591,2538) (481,2483) (536,2645) (482,2645) (429,2591) (429,2537) (644,2592) (428,2646) (535,2430) (589,2430) (643,2430) (645,2484) (645,2538) (427,2483) (456,2429) (697,2381) (524,2699) (375,2592) (375,2538) (470,2700) (416,2700) (374,2646) (510,2376) (564,2376) (618,2376) (699,2435) (699,2489) (321,2592) (448,2754) (563,2322) (617,2322) (753,2428) | overflowToLeft=false
Veiled 9 Sea Zone (905,2678) (851,2731) (851,2677) (958,2732) (905,2624) (959,2624) (959,2678) (849,2623) (904,2785) (850,2785) (797,2731) (797,2677) (1012,2732) (992,2786) (903,2570) (957,2570) (1013,2587) (1013,2641) (795,2623) (795,2569) (849,2569) (938,2839) (884,2839) (743,2699) (1067,2615) (1067,2669) (741,2645) (819,2515) (873,2515) (980,2893) (1121,2643) | overflowToLeft=false
Venomweb Vale (6967,2053) (7020,2111) (6960,2113) (6973,2171) (7024,2049) (7004,1988) (6987,1926) (6968,1851) (6892,1847) (6904,1912) (6917,1977) (6909,2054) (6891,2124) (7032,2188) (7078,2120) (7095,2181) | overflowToLeft=false
Verdant Thicket (2768,2321) (2711,2364) (2711,2308) (2767,2376) (2768,2266) (2823,2280) (2825,2335) (2828,2390) (2712,2252) (2655,2351) (2652,2406) (2880,2293) (2883,2351) (2938,2313) (2940,2370) (2996,2360) (2708,2420) (2653,2293) (3054,2383) | overflowToLeft=false
Verrall Coast (8831,4465) (8777,4457) (8884,4519) (8830,4519) (8831,4411) (8885,4455) (8768,4403) (8938,4571) (8884,4573) (8714,4440) (8714,4386) (8942,4625) (8888,4627) (8660,4420) (8660,4366) (8834,4664) (8618,4312) | overflowToLeft=false
Wailing Caverns (2481,4647) (2476,4705) (2536,4643) (2533,4701) (2591,4641) (2590,4698) (2524,4557) (2466,4557) (2410,4579) (2423,4636) (2353,4600) (2365,4656) (2306,4656) (2249,4727) (2308,4713) (2364,4712) (2420,4692) (2306,4768) (2363,4768) (2419,4749) (2476,4761) (2532,4759) (2419,4804) (2557,4815) | overflowToLeft=false
Warsong Lumber Camp (2831,3479) (2839,3421) (2774,3481) (2717,3508) (2774,3537) (2782,3424) (2725,3421) (2686,3365) (2742,3365) (2798,3366) (2853,3365) (2908,3348) (2908,3404) (2888,3460) (2945,3459) (2748,3308) (2692,3308) (2679,3252) (2736,3252) (2964,3339) (2964,3396) (2831,3534) (2822,3309) (2890,3525) | overflowToLeft=false
Waterfall Dive (8655,2819) (8601,2818) (8708,2873) (8654,2873) (8655,2765) (8709,2765) (8709,2819) (8601,2764) (8705,2927) (8651,2927) (8655,2711) (8709,2711) (8763,2711) (8597,2961) (8693,2981) (8739,2657) (8817,2704) (8639,3015) (8585,3015) (8681,3069) (8627,3069) (8573,3083) | overflowToLeft=false
Waterspring Field (3222,7097) (3192,7040) (3163,7098) (3250,7038) (3106,7101) (3133,7040) (3307,7064) (3169,6983) (3307,7000) (3368,6971) (3365,7031) (3115,7159) (3173,7157) (3155,7217) | overflowToLeft=false
Webwinder Path (1650,3991) (1594,3991) (1595,3933) (1538,3933) (1494,3875) (1551,3876) (1536,3989) (1571,3818) (1514,3818) (1718,3965) (1718,4020) (1660,4047) (1602,4047) (1545,4047) (1580,4102) (1637,4115) | overflowToLeft=false
West Thandol Valley (7705,3761) | overflowToLeft=false
Western Ahn Quiraj (723,7769) (781,7730) (784,7790) (724,7828) (665,7782) (626,7720) (684,7710) (701,7653) (758,7671) (816,7661) (839,7720) (840,7780) (667,7840) (670,7902) (725,7886) (781,7848) (838,7842) (792,7903) | overflowToLeft=false
Western Plaquelands (7688,2070) (7640,2128) (7715,2128) (7653,1953) (7672,2010) (7597,1989) (7616,2052) (7535,2004) (7559,2071) (7643,2194) (7717,2186) (7663,2256) (7728,2243) (7669,2319) (7740,2316) | overflowToLeft=false
Western Redridge (7432,6040) (7489,6098) (7430,6097) (7372,6096) (7373,6039) (7322,5981) (7422,5981) (7423,5923) (7480,5923) (7537,5932) (7594,5950) (7479,5981) (7540,5988) (7490,6041) (7365,6154) (7422,6154) (7479,6154) (7475,6211) (7474,6274) | overflowToLeft=false
Western Stormwind Mountains (6468,5404) (6417,5461) (6476,5463) (6534,5490) (6410,5402) (6399,5341) (6413,5281) (6457,5342) (6470,5284) (6513,5341) (6526,5406) (6379,5519) (6449,5520) (6370,5590) | overflowToLeft=false
Western Strand (6981,3380) (6927,3433) (6927,3379) (7034,3434) (7016,3326) (7035,3380) (7070,3294) (6873,3450) (6873,3396) (7088,3434) (7089,3348) (6819,3459) (6819,3405) (7142,3402) (7142,3456) (6765,3449) (6765,3395) (7196,3415) (7196,3469) (6736,3341) (6711,3413) | overflowToLeft=false
Westfall (6264,6484) (6231,6543) (6291,6543) (6272,6423) (6308,6359) (6215,6422) (6187,6480) (6165,6542) (6150,6599) (6206,6601) (6266,6599) (6324,6598) (6149,6654) (6207,6662) (6267,6662) (6329,6659) | overflowToLeft=false
Westfall Lighthouse (6090,6919) (6036,6937) (6036,6883) (6143,6973) (6090,6865) (6089,6991) (5999,6829) (6197,6966) (6197,7020) (6143,7027) (6053,6811) (5975,6775) (6244,7074) (6251,7004) (6190,7081) (6029,6757) (6083,6757) (6298,7058) (6018,6703) (6072,6663) | overflowToLeft=false
Wetlands (7637,4024) (7702,4079) (7641,4081) (7700,3966) (7710,4022) (7568,3919) (7633,3960) (7760,4079) (7721,4136) (7780,4137) (7785,4197) (7843,4174) (7845,4231) | overflowToLeft=false
Whelgars Excavation Site (7609,4180) (7550,4245) (7550,4181) (7612,4243) (7488,4176) (7667,4179) (7426,4156) (7514,4109) (7574,4110) (7671,4243) (7727,4191) (7730,4251) | overflowToLeft=false
Whispering Forest (6087,2139) (6144,2109) (6085,2078) (6026,2105) (6028,2163) (6086,2199) (6145,2168) (6208,2096) (6224,1966) (6160,1958) (6095,2003) (6155,2028) (6221,2026) (5956,2060) (5967,2118) (5904,2115) (5901,2175) (5964,2179) (6026,2223) (6082,2257) (6143,2224) (6143,2282) | overflowToLeft=false
Whispering Shore (6271,1865) (6217,1915) (6217,1861) (6324,1919) (6271,1811) (6325,1811) (6325,1865) (6212,1807) (6163,1914) (6332,1973) (6338,1757) (6379,1811) (6158,1860) (6158,1806) (6392,1744) (6104,1912) (6104,1858) (6446,1765) (6053,1966) (6050,1912) (6050,1858) (5996,1904) | overflowToLeft=false
Whitebark Village (7945,3577) (7915,3521) (7957,3454) (7972,3514) (8031,3516) (8007,3575) (8091,3518) (8066,3578) (7856,3534) (7883,3593) (7796,3536) (7824,3593) (7790,3650) (7864,3650) (7931,3649) (7818,3709) (7877,3712) | overflowToLeft=false
Wild Shore (6694,8251) (6640,8304) (6640,8250) (6747,8305) (6748,8245) (6617,8196) (6586,8274) (6801,8299) (6802,8244) (6584,8142) (6563,8220) (6826,8144) (6855,8298) (6856,8198) (6530,8166) (6530,8112) (6584,8088) (6910,8226) | overflowToLeft=false
Wildbend River (1742,2514) | overflowToLeft=false
Wildhammer Mountains (8634,4615) (8692,4637) (8602,4675) (8661,4696) (8639,4556) (8666,4496) (8723,4503) (8697,4562) (8753,4560) (8751,4616) (8748,4674) (8584,4734) (8644,4753) (8758,4730) (8702,4766) | overflowToLeft=false
Wildwind Lake (1622,6011) (1563,6060) (1621,6075) (1563,6002) (1621,5954) (1563,5943) (1677,5964) (1681,6022) (1507,5970) (1507,6027) (1737,6035) (1737,5978) (1792,6041) | overflowToLeft=false
Windshear Crag (1801,3911) (1856,3925) (1911,3861) (1912,3917) (1966,3834) (1967,3892) (2022,3822) (2026,3879) (1909,3805) (1855,3867) (1852,3810) (1796,3852) (1739,3883) (1738,3825) (1683,3847) (1683,3903) (1627,3858) (1794,3795) (1854,3983) | overflowToLeft=false
Windshear Mines (1767,4148) (1839,4090) (1824,4146) (1895,4061) (1793,4027) (1783,4086) (1710,4108) (1903,4117) (1880,4173) (1936,4173) (1711,4163) (1621,4203) (1677,4220) (1733,4234) (1789,4205) (1797,4263) (1853,4228) (1909,4257) | overflowToLeft=false
Winterspring (3290,2062) (3345,2049) (3345,2105) (3288,2118) (3344,2161) (3288,2173) (3233,2065) (3400,2009) (3402,2064) (3402,2121) (3232,2121) (3232,2176) (3217,2231) (3454,1945) (3455,2001) (3509,1960) (3176,2064) (3176,2120) (3175,2175) (3120,2089) (3120,2145) (3458,2058) | overflowToLeft=false
Witch Hill (3011,5442) (3067,5384) (3010,5385) (3067,5440) (2990,5329) (3046,5329) (2953,5386) (2933,5328) (3101,5328) (3123,5384) (3157,5327) (3103,5272) (3045,5273) (2897,5272) (2955,5442) (2992,5498) (3123,5439) (3181,5413) | overflowToLeft=false
Woodpaw Hills (1588,6225) (1533,6170) (1593,6162) (1530,6229) (1651,6155) (1648,6215) (1475,6177) (1470,6234) (1429,6290) (1485,6291) (1546,6286) (1603,6283) (1661,6275) (1709,6116) (1709,6175) (1719,6234) (1721,6291) (1664,6335) | overflowToLeft=false
